"id","name","startdate","enddate","tags","lat","lng"
"1062221","""Janelle Monae""","2018-06-12T19:30:00-07:00","2018-06-12T19:30:00-07:00","[""Concerts""]","49.2798747",-123.1124716
"1062116","""Cashless""","2018-05-01T20:00:00-07:00","2018-05-05T21:40:00-07:00","[""Theatre""]","49.2737034",-123.0692115
"1061751","""Swingin&#039; Sundays""","2018-04-29T19:00:00-07:00","2018-04-29T21:00:00-07:00","[""Concerts"", ""Dance""]","49.2773031",-123.0660697
"1062241","""Under Paris Skies - La Musique d&#039;Edith Piaf""","2018-09-29T19:30:00-07:00","2018-09-29T19:30:00-07:00","[""Performing Arts"", ""Concerts""]","49.33799",-123.160163
"1062251","""MonkeyJunk""","2018-05-31T20:00:00-07:00","2018-05-31T20:00:00-07:00","[""Concerts"", ""Nightlife""]","49.2809834",-123.0983592
"1062206","""Alex Lahey""","2018-05-30T20:00:00-07:00","2018-05-30T20:00:00-07:00","[""Concerts""]","49.28052839999999",-123.1007512
"1062216","""Joshua Hedley""","2018-10-22T21:00:00-07:00","2018-10-22T21:00:00-07:00","[""Concerts""]","49.26425889999999",-123.1011823
"1061951","""Scratch &#039;N&#039; Sniff Cabaret""","2018-05-24T19:00:00-07:00","2018-05-24T23:00:00-07:00","[""Fundraisers & Charity"", ""Theatre""]","49.26425889999999",-123.1011823
"1062196","""Simple Minds""","2018-10-29T20:00:00-07:00","2018-10-29T20:00:00-07:00","[""Concerts""]","49.2798019",-123.1204229
"1062211","""Parker Art Salon 2018""","2018-05-25T18:00:00-07:00","2018-05-27T17:00:00-07:00","[""Galleries"", ""Festivals""]","49.27551159999999",-123.0800114
"1062031","""Celebration of BC Jade Day""","2018-05-26T09:30:00-07:00","2018-05-26T17:00:00-07:00","[""Festivals"", ""Museums""]","49.2291936",-123.0046606
"1062126","""Go Milal Run""","2018-04-28T10:30:00-07:00","2018-04-28T16:00:00-07:00","[""Sports"", ""Fundraisers & Charity""]","49.2290468",-123.000462
"1062226","""Chvrches""","2018-09-27T21:00:00-07:00","2018-09-27T21:00:00-07:00","[""Concerts""]","49.2805555",-123.1207453
"1062306","""Emily Carr in Dialogue with Mattie Gunterman""","2018-04-28T00:00:00-07:00","2018-09-03T00:00:00-07:00","[""Galleries""]","49.2830077",-123.1208179
"1062041","""Jokes Please!""","2018-04-26T21:00:00-07:00","2018-04-26T22:40:00-07:00","[""Comedy""]","49.2481131",-123.1016289
"1062156","""Vancouver Ukulele Festival Gala Concert""","2018-04-27T19:00:00-07:00","2018-04-27T22:00:00-07:00","[""Concerts"", ""Festivals""]","49.2554686",-123.0683087
"1061966","""The List: Spring!""","2018-04-27T22:00:00-07:00","2018-04-27T22:00:00-07:00","[""Comedy"", ""Performing Arts""]","49.2481131",-123.1016289
"1061996","""Red Haven""","2018-05-16T20:00:00-07:00","2018-05-16T20:00:00-07:00","[""Concerts"", ""Nightlife""]","49.26425889999999",-123.1011823
"1061681","""Crowville Cabaret""","2018-05-17T20:00:00-07:00","2018-05-17T20:00:00-07:00","[""Comedy"", ""Performing Arts""]","49.28302739999999",-123.0962677
"1061911","""Hank Pine""","2018-04-26T20:00:00-07:00","2018-04-26T23:00:00-07:00","[""Concerts"", ""Performing Arts""]","49.2773031",-123.0660697
"1061946","""WRA Community Meeting""","2018-05-15T19:00:00-07:00","2018-05-15T20:00:00-07:00","[""Fundraisers & Charity""]","49.1335625",-122.6667212
"1061631","""Fab + Floyd Show""","2018-05-15T19:30:00-07:00","2018-05-15T22:00:00-07:00","[""Concerts""]","49.33064599999999",-123.0720359
"1062321","""Tony McManus""","2018-05-14T20:00:00-07:00","2018-05-14T20:00:00-07:00","[""Concerts"", ""Performing Arts""]","49.2630426",-123.1762351
"1062271","""Kathy Kallick Band""","2018-05-13T20:00:00-07:00","2018-05-13T20:00:00-07:00","[""Concerts"", ""Performing Arts""]","49.2630426",-123.1762351
"1061906","""Full Pint Comedy""","2018-04-24T21:00:00-07:00","2018-08-28T22:30:00-07:00","[""Comedy"", ""Nightlife""]","49.270502",-123.1356606
"1061676","""Sounds Like Fire: Edzi&#039;u, Joshua Whitehead, and Janet Rogers""","2018-04-24T20:30:00-07:00","2018-04-24T22:30:00-07:00","[""Concerts"", ""Festivals""]","49.2773031",-123.0660697
"1061651","""Epona: Hidden Goddess of the Celts""","2018-04-25T18:30:00-07:00","2018-04-25T20:00:00-07:00","[""Literary/Books"", ""Forums & Talks""]","49.2684734",-123.1839515
"1061976","""Crystal Ballroom Open House""","2018-05-12T14:00:00-07:00","2018-05-12T18:00:00-07:00","[""Dance"", ""Performing Arts""]","49.196716",-123.094092
"1061811","""Full Pint Comedy""","2018-04-24T21:00:00-07:00","2018-06-05T21:00:00-07:00","[""Comedy"", ""Nightlife""]","49.270502",-123.1356606
"1061801","""Sin Peaks Presents: This Just Sin""","2018-04-24T20:00:00-07:00","2018-05-08T21:30:00-07:00","[""Comedy"", ""Performing Arts""]","49.27217580000001",-123.1351032
"1063111","""Mighty Fraser Big Band""","2018-05-06T16:00:00-07:00","2018-05-06T17:15:00-07:00","[""Concerts""]","49.1633881",-122.7909608
"1063156","""The Show at Emily Carr University of Art and Design""","2018-05-06T10:00:00-07:00","2018-05-20T18:00:00-07:00","[""Galleries""]","49.2677354",-123.0941291
"1062021","""Precious Things/Dadbrawl/Word Weapon""","2018-05-11T20:00:00-07:00","2018-05-11T20:00:00-07:00","[""Concerts""]","49.1980964",-122.8447596
"1061981","""Viper Central""","2018-05-08T20:00:00-07:00","2018-05-08T23:00:00-07:00","[""Concerts"", ""Performing Arts""]","49.2773031",-123.0660697
"1061701","""Stand Up Comedy at Eight 1/2""","2018-04-23T21:00:00-07:00","2018-04-23T23:00:00-07:00","[""Comedy"", ""Food & Drink""]","49.26381569999999",-123.1016809
"1062276","""Authentic Italian Table""","2018-05-09T18:00:00-07:00","2018-05-09T21:00:00-07:00","[""Food & Drink""]","49.286592",-123.1152091
"1062921","""Policy Makers &amp; Future Shakers""","2018-05-06T13:30:00-07:00","2018-05-06T16:00:00-07:00","[""Activism"", ""Forums & Talks""]","49.2813368",-123.0576209
"1061971","""Petunia &amp; The Vipers""","2018-05-07T20:00:00-07:00","2018-05-07T23:00:00-07:00","[""Concerts"", ""Performing Arts""]","49.2773031",-123.0660697
"1063206","""Inspired to Act""","2018-05-06T00:00:00-07:00","2018-05-06T00:00:00-07:00","[""Comedy"", ""Fundraisers & Charity""]","49.2689631",-123.1321174
"1063176","""M. Ward""","2018-06-20T21:00:00-07:00","2018-06-20T21:00:00-07:00","[""Concerts""]","49.281962",-123.0998865
"1063171","""Arctic Monkeys""","2018-10-25T20:00:00-07:00","2018-10-25T20:00:00-07:00","[""Concerts""]","49.2852086",-123.0401326
"1062311","""Seven Points On Earth: The Film""","2018-05-06T19:00:00-07:00","2018-05-06T19:00:00-07:00","[""Film"", ""Forums & Talks""]","49.0521471",-122.3294543
"1062291","""Music Monday Concert""","2018-05-07T10:00:00-07:00","2018-05-07T10:00:00-07:00","[""Concerts"", ""Kids' Stuff""]","49.2829261",-123.1203895
"1063071","""We Three""","2018-06-05T00:00:00-07:00","2018-06-17T00:00:00-07:00","[""Theatre"", ""Kids' Stuff""]","49.270506",-123.1351991
"1063011","""Wearable Art Exhibit""","2018-06-06T10:00:00-07:00","2018-07-09T17:00:00-07:00","[""Galleries""]","49.3802596",-123.3338385
"1063006","""Wearable Art Exhibit""","2018-06-06T10:00:00-07:00","2018-07-09T17:00:00-07:00","[""Galleries""]","49.3802596",-123.3338385
"1063196","""Spring Dance Fundraiser""","2018-05-05T19:30:00-07:00","2018-05-05T19:30:00-07:00","[""Dance"", ""Performing Arts""]","49.2768765",-123.0697401
"1062966","""VYCE Vancouver Young Composers Ensemble""","2018-05-04T19:00:00-07:00","2018-05-04T22:15:00-07:00","[""Performing Arts""]","49.2717275",-123.0993179
"1063161","""Toque Flamenco""","2018-04-25T20:30:00-07:00","2018-04-25T20:30:00-07:00","[""Nightlife"", ""Performing Arts""]","49.2543709",-123.1149523
"1062971","""Carnation Revolution Dinner""","2018-04-25T00:00:00-07:00","2018-04-25T00:00:00-07:00","[""Other"", ""Activism""]","49.2742458",-123.0691844
"1063116","""Wild Blue Herons""","2018-05-13T16:00:00-07:00","2018-05-13T17:15:00-07:00","[""Concerts""]","49.1633881",-122.7909608
"1062926","""Alicia Tobin’s Come Draw with Me""","2018-05-11T20:00:00-07:00","2018-05-11T20:00:00-07:00","[""Comedy"", ""Nightlife""]","49.2481131",-123.1016289
"1063026","""Asian Ink Painting Workshop""","2018-04-29T15:00:00-07:00","2018-04-29T16:30:00-07:00","[""Performing Arts""]","49.2774739",-123.1224016
"1062996","""Astralis Cosmic Art Rave""","2018-04-28T21:00:00-07:00","2018-04-28T21:00:00-07:00","[""Dance"", ""Nightlife""]","49.2811709",-123.07671
"1063151","""Mamma Mia!""","2018-05-10T00:00:00-07:00","2018-08-12T00:00:00-07:00","[""Theatre""]","49.261346",-123.1382117
"1063131","""Memoir: Driving in Reverse - The Life I Almost Missed""","2018-05-08T18:30:00-07:00","2018-05-08T21:00:00-07:00","[""Literary/Books"", ""Comedy""]","49.2485265",-123.1008743
"1062936","""IGNITE!""","2018-05-08T19:30:00-07:00","2018-05-19T19:30:00-07:00","[""Performing Arts""]","49.2768874",-123.0661885
"1062956","""Bethlehem Alive 2018 Gala Fundraiser with Ann Mortifee""","2018-06-23T17:00:00-07:00","2018-06-23T17:00:00-07:00","[""Fundraisers & Charity"", ""Food & Drink""]","49.1659926",-124.0074211
"1063221","""The Tribe Has Spoken""","2018-05-10T00:00:00-07:00","2018-06-10T00:00:00-07:00","[""Galleries"", ""Performing Arts""]","49.280932",-123.1057909
"1065346","""How to Have a Great Orgasm""","2018-05-10T19:30:00-07:00","2018-05-10T21:30:00-07:00","[""Other""]","49.2633362",-123.1121779
"1063231","""Mic Check Mash-Up""","2018-05-03T20:00:00-07:00","2018-05-03T20:00:00-07:00","[""Concerts""]","49.2828958",-123.1150214
"1063236","""The Mojo Stars""","2018-05-04T20:00:00-07:00","2018-05-04T20:00:00-07:00","[""Concerts""]","49.2828958",-123.1150214
"1065341","""Get and Keep the Relationship You Want""","2018-05-03T19:30:00-07:00","2018-05-03T21:30:00-07:00","[""Other""]","49.2633362",-123.1121779
"1065331","""Mending Broken Relationships""","2018-05-03T19:00:00-07:00","2018-05-31T20:30:00-07:00","[""Forums & Talks"", ""Other""]","49.254037",-123.067276
"1065321","""Mending Broken Relationships""","2018-05-02T19:00:00-07:00","2018-05-30T20:15:00-07:00","[""Forums & Talks""]","49.2658897",-123.1582511
"1063966","""Brehdren""","2018-06-02T20:00:00-07:00","2018-06-02T20:00:00-07:00","[""Concerts""]","49.2828958",-123.1150214
"1065316","""Mending Broken Relationships""","2018-05-01T19:00:00-07:00","2018-05-29T20:15:00-07:00","[""Forums & Talks"", ""Other""]","49.2857058",-123.1336593
"1063226","""Heather Bambrick with the Jodi Proznick Trio""","2018-05-27T20:00:00-07:00","2018-05-27T20:00:00-07:00","[""Concerts""]","49.2781828",-123.1131394
"1063961","""The Lone Palms""","2018-05-19T20:00:00-07:00","2018-05-19T20:00:00-07:00","[""Concerts""]","49.2828958",-123.1150214
"1063181","""Kitty Nights Burlesque""","2018-04-29T20:30:00-07:00","2018-04-29T20:30:00-07:00","[""Nightlife"", ""Performing Arts""]","49.2604058",-123.0966757
"1063936","""Vancouver Circus School&#039;s Academy Showcase""","2018-05-26T18:00:00-07:00","2018-05-26T20:00:00-07:00","[""Performing Arts"", ""Sports""]","49.3171451",-123.1150165
"1067921","""Pollinator Survey""","2018-04-30T00:00:00-07:00","2018-04-30T00:00:00-07:00","[""Kids' Stuff""]","49.2605024",-123.2476207
"1065276","""Vancouver Circus School&#039;s Ring Masters Auditions""","2018-05-19T15:00:00-07:00","2018-05-19T20:00:00-07:00","[""Performing Arts"", ""Theatre""]","49.2001651",-122.9114902
"1063216","""Soultrax 5-tet""","2018-04-28T15:00:00-07:00","2018-04-28T19:00:00-07:00","[""Performing Arts"", ""Food & Drink""]","49.2814583",-123.0951057
"1063951","""Pair-O-Dice""","2018-05-18T20:00:00-07:00","2018-05-18T20:00:00-07:00","[""Concerts""]","49.2828958",-123.1150214
"1063941","""The Mousetrap""","2018-05-18T19:30:00-07:00","2018-05-26T22:00:00-07:00","[""Performing Arts"", ""Theatre""]","49.0521471",-122.3294543
"1063931","""Rise And Shine at the Railway""","2018-05-16T20:00:00-07:00","2018-05-16T20:00:00-07:00","[""Concerts""]","49.2828958",-123.1150214
"1065336","""Mending Broken Relationships""","2018-05-07T13:00:00-07:00","2018-05-28T14:30:00-07:00","[""Forums & Talks"", ""Other""]","49.3289845",-123.165847
"1065281","""The Staggers &amp; Jaggs""","2018-05-17T20:00:00-07:00","2018-05-17T23:55:00-07:00","[""Concerts"", ""Nightlife""]","49.26425889999999",-123.1011823
"1065351","""Creative Kissing""","2018-05-17T19:30:00-07:00","2018-05-17T21:30:00-07:00","[""Other""]","49.2633362",-123.1121779
"1063916","""Journey to Employment Hiring Fair""","2018-05-16T11:00:00-07:00","2018-05-16T17:00:00-07:00","[""Forums & Talks""]","49.3102563",-123.0795598
"1063921","""Emily Rowed""","2018-05-12T20:00:00-07:00","2018-05-12T20:00:00-07:00","[""Concerts""]","49.2828958",-123.1150214
"1065646","""Jericho Sailing Centre Open House""","2018-05-12T12:00:00-07:00","2018-05-12T16:00:00-07:00","[""Sports"", ""Kids' Stuff""]","49.2756037",-123.2015089
"1065286","""West Coast Symphony Orchestra""","2018-05-12T19:30:00-07:00","2018-05-12T19:30:00-07:00","[""Concerts""]","49.20748099999999",-122.9127675
"1063251","""Daniel James&#039; Brass Camel""","2018-05-05T20:00:00-07:00","2018-05-05T20:00:00-07:00","[""Concerts""]","49.2828958",-123.1150214
"1063271","""Muscle and Gall""","2018-05-11T20:00:00-07:00","2018-05-11T20:00:00-07:00","[""Concerts""]","49.2828958",-123.1150214
"1063266","""Without A Crown""","2018-05-10T20:00:00-07:00","2018-05-10T20:00:00-07:00","[""Concerts""]","49.2828958",-123.1150214
"1063926","""Vancouver Arts Lip Sync Battle""","2018-05-12T19:00:00-07:00","2018-05-12T23:55:00-07:00","[""Fundraisers & Charity"", ""Performing Arts""]","49.2794387",-123.1142338
"1065386","""The Carbons and Anything But""","2018-05-12T19:00:00-07:00","2018-05-12T22:30:00-07:00","[""Concerts"", ""Nightlife""]","49.26425889999999",-123.1011823
"1065461","""New West Artists Abstraction Show and Sale""","2018-05-04T00:00:00-07:00","2018-06-14T00:00:00-07:00","[""Galleries""]","49.2000155",-122.9117314
"1065621","""Surrey Canada Day""","2018-07-01T10:00:00-07:00","2018-07-01T23:00:00-07:00","[""Holiday"", ""Concerts""]","49.118726",-122.7351082
"1065376","""Melancholia Dreamland - Paintings by Simone Guo""","2018-05-04T00:00:00-07:00","2018-06-22T00:00:00-07:00","[""Galleries""]","49.2798452",-123.1246517
"1065551","""Jeans Day""","2018-05-03T00:00:00-07:00","2018-05-03T00:00:00-07:00","[""Fundraisers & Charity""]","49.2830077",-123.1208179
"1065506","""Celebration 100""","2018-06-08T19:00:00-07:00","2018-06-08T19:00:00-07:00","[""Concerts"", ""Performing Arts""]","49.33063139999999",-123.0716483
"1065466","""Jazz Vespers""","2018-04-29T16:00:00-07:00","2018-04-29T17:00:00-07:00","[""Performing Arts""]","49.31751430000001",-123.0690752
"1065591","""Shake Shake Shake""","2018-05-25T19:30:00-07:00","2018-05-25T23:00:00-07:00","[""Concerts"", ""Fundraisers & Charity""]","49.281962",-123.0998865
"1065676","""Adults Are So Last Year""","2018-06-02T12:00:00-07:00","2018-06-02T16:00:00-07:00","[""Kids' Stuff""]","49.26353",-123.09862
"1065451","""The Maneuver/Caulk/The Break""","2018-05-19T20:00:00-07:00","2018-05-19T20:00:00-07:00","[""Concerts""]","49.1980964",-122.8447596
"1065576","""Day Out With Thomas""","2018-05-19T09:00:00-07:00","2018-05-20T17:00:00-07:00","[""Attractions"", ""Kids' Stuff""]","49.7275906",-123.1604583
"1065641","""DJ Lokoboy""","2018-04-27T23:00:00-07:00","2018-04-27T23:00:00-07:00","[""Dance"", ""Nightlife""]","49.28103369999999",-123.1041914
"1065411","""Hexistential II Festival""","2018-08-24T17:00:00-07:00","2018-08-25T01:00:00-07:00","[""Festivals"", ""Performing Arts""]","49.27217580000001",-123.1351032
"1065476","""Mother&#039;s Day Dinner and Dance""","2018-05-13T18:00:00-07:00","2018-05-13T18:00:00-07:00","[""Dance"", ""Concerts""]","49.1056568",-121.9614923
"1065516","""Skin Event with Nelly De Vuyst""","2018-04-26T00:00:00-07:00","2018-04-26T00:00:00-07:00","[""Other""]","49.2636463",-123.1549145
"1065491","""Vancouver Peace Choir""","2018-05-06T19:30:00-07:00","2018-05-06T19:30:00-07:00","[""Concerts"", ""Performing Arts""]","49.2630426",-123.1762351
"1065631","""Ketch Shuby""","2018-04-25T20:30:00-07:00","2018-04-25T20:30:00-07:00","[""Concerts"", ""Performing Arts""]","49.28103369999999",-123.1041914
"1065626","""Cannabis Cannexions""","2018-04-25T18:00:00-07:00","2018-04-25T20:00:00-07:00","[""Forums & Talks"", ""Nightlife""]","49.28103369999999",-123.1041914
"1066136","""New Works at Night""","2018-05-12T20:00:00-07:00","2018-05-12T21:30:00-07:00","[""Dance"", ""Performing Arts""]","49.27010139999999",-123.1355423
"1066146","""Cindo de Mayo""","2018-05-05T13:00:00-07:00","2018-05-05T00:00:00-07:00","[""Dance""]","49.310644",-123.0815602
"1066216","""No More Starving Artists""","2018-05-05T10:00:00-07:00","2018-05-05T12:00:00-07:00","[""Forums & Talks""]","49.2677787",-123.0966737
"1066261","""This is the Kit""","2018-08-08T21:00:00-07:00","2018-08-08T21:00:00-07:00","[""Concerts""]","49.26425889999999",-123.1011823
"1066201","""Night Shift: Magnetic Threads""","2018-05-03T18:00:00-07:00","2018-05-03T21:00:00-07:00","[""Museums"", ""Performing Arts""]","49.2694157",-123.2594951
"1066251","""Learn to Meditate""","2018-05-02T19:00:00-07:00","2018-05-23T20:15:00-07:00","[""Forums & Talks"", ""Other""]","49.254037",-123.067276
"1066161","""GearUp4CF Three-Day Ride""","2018-06-23T00:00:00-07:00","2018-06-25T00:00:00-07:00","[""Fundraisers & Charity""]","49.217061",-123.127187
"1066151","""GearUp4CF""","2018-06-23T00:00:00-07:00","2018-06-23T00:00:00-07:00","[""Fundraisers & Charity""]","49.217061",-123.127187
"1065771","""&quot;Inside Australia&quot; a new film about sculptor Antony Gormley""","2018-05-02T19:00:00-07:00","2018-05-02T21:00:00-07:00","[""Film"", ""Galleries""]","49.2677354",-123.0941291
"1065776","""Lalitha: Cultivating Spiritual Maturity""","2018-04-29T11:15:00-07:00","2018-04-29T13:00:00-07:00","[""Literary/Books"", ""Forums & Talks""]","49.2684734",-123.1839515
"1065851","""Duelling with Cause""","2018-06-08T20:00:00-07:00","2018-06-08T23:30:00-07:00","[""Fundraisers & Charity"", ""Sports""]","49.2834472",-123.1115218
"1066156","""Evan Kennedy""","2018-04-28T19:00:00-07:00","2018-04-28T19:00:00-07:00","[""Nightlife"", ""Concerts""]","49.2903197",-123.1174984
"1066271","""Clarity of Mind = #goals""","2018-04-28T10:00:00-07:00","2018-04-28T13:00:00-07:00","[""Forums & Talks""]","49.254037",-123.067276
"1065831","""Blossomfest""","2018-04-28T09:30:00-07:00","2018-04-29T16:30:00-07:00","[""Attractions"", ""Kids' Stuff""]","49.0088812",-122.3161214
"1066266","""Echo Nebraska""","2018-06-16T19:00:00-07:00","2018-06-16T22:30:00-07:00","[""Concerts""]","49.2796648",-123.1218226
"1065856","""Johnny Leroux""","2018-04-27T19:00:00-07:00","2018-04-27T19:00:00-07:00","[""Concerts"", ""Nightlife""]","49.2903197",-123.1174984
"1065726","""The New Shackletons""","2018-04-27T19:00:00-07:00","2018-04-27T19:00:00-07:00","[""Concerts"", ""Nightlife""]","49.265961",-123.2466381
"1065756","""On Stage Success""","2018-05-26T09:00:00-07:00","2018-05-27T09:00:00-07:00","[""Performing Arts"", ""Other""]","49.201805",-122.911235
"1065706","""Barbara Hand Clow: Revelations of the Aquarian Age""","2018-04-26T18:30:00-07:00","2018-04-26T20:00:00-07:00","[""Literary/Books""]","49.2684734",-123.1839515
"1066051","""Women in International Security""","2018-05-07T17:00:00-07:00","2018-05-07T19:00:00-07:00","[""Other"", ""Forums & Talks""]","49.2843525",-123.1148599
"1066256","""Eric Bellinger""","2018-05-23T21:00:00-07:00","2018-05-23T21:00:00-07:00","[""Concerts""]","49.28052839999999",-123.1007512
"1065636","""Sounds of Kalima""","2018-04-26T20:30:00-07:00","2018-04-26T20:30:00-07:00","[""Concerts"", ""Nightlife""]","49.28103369999999",-123.1041914
"1065836","""The Pat Chessell Band""","2018-04-26T19:00:00-07:00","2018-04-26T19:00:00-07:00","[""Concerts"", ""Nightlife""]","49.2903197",-123.1174984
"1066246","""Sahaja Yoga Meditation""","2018-04-26T19:00:00-07:00","2019-06-20T20:30:00-07:00","[""Forums & Talks""]","49.2813368",-123.0576209
"1065716","""The Pat Chessell Band""","2018-04-25T19:00:00-07:00","2018-04-25T19:00:00-07:00","[""Nightlife"", ""Concerts""]","49.265961",-123.2466381
"1066231","""Free iOS Essentials Workshop""","2018-05-16T18:00:00-07:00","2018-05-16T21:00:00-07:00","[""Other""]","49.28184419999999",-123.1081617
"1066241","""Mudhoney""","2018-09-15T19:00:00-07:00","2018-09-15T19:00:00-07:00","[""Concerts"", ""Festivals""]","49.2809834",-123.0983592
"1065791","""Petunia and The Vipers""","2018-05-14T19:00:00-07:00","2018-05-14T23:00:00-07:00","[""Concerts"", ""Dance""]","49.2773031",-123.0660697
"1065781","""Venezuela in Vancouver""","2018-05-13T19:00:00-07:00","2018-05-13T23:30:00-07:00","[""Fundraisers & Charity"", ""Concerts""]","49.2773031",-123.0660697
"1066416","""Singles Ladies Spring Fling Social""","2018-05-17T18:00:00-07:00","2018-05-17T20:00:00-07:00","[""Food & Drink""]","49.2622985",-123.1528113
"1066341","""Colours of Spring: Rita, Suki, &amp; Linda""","2018-05-05T20:00:00-07:00","2018-05-05T23:30:00-07:00","[""Other"", ""Food & Drink""]","49.2448511",-123.1010551
"1066346","""Mysterious Mother&#039;s Day Games""","2018-05-13T00:00:00-07:00","2018-05-13T00:00:00-07:00","[""Kids' Stuff"", ""Other""]","49.28658919999999",-123.1155073
"1066441","""New West Craft: Mother&#039;s Day Market""","2018-05-05T11:00:00-07:00","2018-05-05T16:00:00-07:00","[""Markets""]","49.2000155",-122.9117314
"1066461","""Je Tsongkhapa Empowerment Weekend""","2018-05-11T19:00:00-07:00","2018-05-13T13:00:00-07:00","[""Forums & Talks"", ""Other""]","49.254037",-123.067276
"1066421","""Great Shakin&#039; Fever II: A Tribute to Ray Condo""","2018-05-17T19:30:00-07:00","2018-05-17T19:30:00-07:00","[""Concerts"", ""Dance""]","49.2773031",-123.0660697
"1066446","""Intro to Tantra""","2018-05-11T19:00:00-07:00","2018-05-11T20:30:00-07:00","[""Forums & Talks"", ""Other""]","49.254037",-123.067276
"1066281","""Precious Moments""","2018-05-03T00:00:00-07:00","2018-05-27T00:00:00-07:00","[""Galleries""]","49.2721125",-123.1354902
"1066366","""Sweet Dreams Screening and Drum Workshop""","2018-05-11T19:30:00-07:00","2018-05-11T19:30:00-07:00","[""Film"", ""Performing Arts""]","49.27010139999999",-123.1355423
"1066451","""Employment Workshops""","2018-05-01T13:00:00-07:00","2018-05-24T20:00:00-07:00","[""Other""]","49.2644564",-123.0791096
"1066481","""Kids Meditation Class""","2018-06-03T10:00:00-07:00","2018-06-24T11:15:00-07:00","[""Kids' Stuff"", ""Other""]","49.254037",-123.067276
"1066426","""Computer Essentials Series""","2018-05-10T10:30:00-07:00","2018-05-31T12:30:00-07:00","[""Other""]","49.2491099",-123.07587
"1066406","""Weaving Reconciliation: Our Way""","2018-05-17T00:00:00-07:00","2018-05-26T00:00:00-07:00","[""Performing Arts""]","49.281557",-123.071968
"1066681","""Intro to Buddhism""","2018-06-05T19:00:00-07:00","2018-06-19T20:15:00-07:00","[""Forums & Talks"", ""Other""]","49.2857058",-123.1336593
"1066466","""Kids Meditation Class""","2018-04-29T10:00:00-07:00","2018-05-27T11:15:00-07:00","[""Kids' Stuff"", ""Other""]","49.254037",-123.067276
"1066636","""Curatorial Tour of Arts of Resistance: Politics and the Past in Latin America""","2018-05-20T15:00:00-07:00","2018-05-20T16:00:00-07:00","[""Museums"", ""Attractions""]","49.2694157",-123.2594951
"1066456","""The Alimony Brothers""","2018-05-21T20:00:00-07:00","2018-05-21T23:00:00-07:00","[""Concerts"", ""Performing Arts""]","49.2773031",-123.0660697
"1066576","""Definitely Dali""","2018-05-05T00:00:00-07:00","2018-09-01T00:00:00-07:00","[""Galleries"", ""Attractions""]","49.2850186",-123.1170566
"1066511","""Friday Night at the Movies: The Disaster Artist""","2018-05-25T18:00:00-07:00","2018-05-25T21:00:00-07:00","[""Film""]","49.26430999999999",-123.10041
"1066611","""Goblin Cabaret""","2018-04-29T19:00:00-07:00","2018-05-27T23:30:00-07:00","[""Performing Arts"", ""Concerts""]","49.27847269999999",-123.1228175
"1066721","""Liel Amdour""","2018-05-19T19:00:00-07:00","2018-05-19T21:00:00-07:00","[""Concerts"", ""Performing Arts""]","49.1961206",-113.3263438
"1066436","""Mending Broken Relationships""","2018-05-26T10:00:00-07:00","2018-05-26T13:00:00-07:00","[""Forums & Talks"", ""Other""]","49.254037",-123.067276
"1066516","""EMMA Talks: Feminist Muslim Voices""","2018-05-03T19:00:00-07:00","2018-05-03T19:00:00-07:00","[""Forums & Talks"", ""Other""]","49.2823717",-123.1085803
"1066601","""Music, Movies and More""","2018-05-19T15:30:00-07:00","2018-05-19T17:00:00-07:00","[""Other""]","49.250967",-123.0422821
"1066591","""Vancouver Comic Arts Festival 2018: Emily Carroll and Johnnie Christmas""","2018-05-18T19:00:00-07:00","2018-05-18T20:30:00-07:00","[""Other""]","49.27966840000001",-123.1154772
"1066571","""Top Docs: Long Time Running""","2018-05-16T18:00:00-07:00","2018-05-16T20:00:00-07:00","[""Film""]","49.26430999999999",-123.10041
"1066546","""What is Happening to Our Cities and What Can Happen""","2018-05-03T19:00:00-07:00","2018-05-03T19:00:00-07:00","[""Forums & Talks"", ""Literary/Books""]","49.26353",-123.09862
"1066616","""Voices of the Street 2018""","2018-05-16T19:00:00-07:00","2018-05-16T19:00:00-07:00","[""Performing Arts"", ""Literary/Books""]","49.28186179999999",-123.1057791
"1066586","""Alexander Gavrylyuk""","2018-05-16T19:30:00-07:00","2018-05-16T19:30:00-07:00","[""Concerts""]","49.2804807",-123.1118818
"1066551","""Write On Vancouver""","2018-04-26T10:00:00-07:00","2018-04-26T17:00:00-07:00","[""Literary/Books""]","49.27966840000001",-123.1154772
"1066561","""Breaking Boundaries: LGBTQ2 Writers on Coming Out and Into Canada""","2018-05-14T19:00:00-07:00","2018-05-14T20:30:00-07:00","[""Other""]","49.27966840000001",-123.1154772
"1066716","""Comedy Showcase""","2018-05-02T20:30:00-07:00","2018-05-02T22:00:00-07:00","[""Comedy"", ""Performing Arts""]","49.2808932",-123.1272281
"1066556","""Make a Tiny Zine with InDesign""","2018-05-14T14:00:00-07:00","2018-05-14T15:30:00-07:00","[""Other""]","49.27966840000001",-123.1154772
"1066581","""The Light A Body Radiates""","2018-05-16T14:30:00-07:00","2018-05-16T16:00:00-07:00","[""Literary/Books""]","49.2295038",-123.0902779
"1066521","""The Artists of St. Augustine&#039;s""","2018-05-12T13:00:00-07:00","2018-05-12T17:00:00-07:00","[""Fundraisers & Charity"", ""Galleries""]","49.2071905",-123.1342767
